Element ID;X;Y;Z
2469757;-65.607;-8.321;2538.386
2469759;-69.511;-8.321;2541.699
2469760;-48.99;-5.122;2534.81
2469761;-41.526;-8.321;2538.386
2469763;-37.622;-8.321;2541.699
2469764;-24.58;-5.122;2534.81
2469765;-32.044;-8.321;2538.386
2469767;-35.948;-8.321;2541.699
2469768;-15.427;-5.122;2534.81
2469769;-7.963;-8.321;2538.386
2469771;-4.059;-8.321;2541.699
2469772;-3.222;4.015;2540.026
2469774;1.519;11.626;2538.386
2469775;-1.68;19.074;2534.81
2469776;1.519;35.708;2538.386
2469777;-1.68;28.26;2534.81
2469779;1.519;39.612;2541.699
2469780;1.519;45.189;2538.386
2469781;-1.68;52.637;2534.81
2469783;1.519;41.285;2541.699
2469784;1.519;69.271;2538.386
2469785;-1.68;61.823;2534.81
2469787;1.519;73.175;2541.699
2469788;1.519;86.052;2538.386
2469789;-1.68;78.605;2534.81
2469792;-34.505;86.052;2538.386
2469793;-31.306;78.605;2534.81
2469796;-34.505;69.271;2538.386
2469797;-31.306;61.823;2534.81
2469799;-34.505;73.175;2541.699
2469800;-34.505;45.189;2538.386
2469801;-31.306;52.637;2534.81
2469803;-34.505;41.285;2541.699
2469804;-22.234;90.793;2540.026
2469805;-10.752;90.793;2540.026
2469806;-31.618;38.185;2540.715
2469809;-25.797;82.402;2534.81
2469810;-26.748;82.255;2538.091
2469813;-7.255;82.402;2534.81
2469814;-6.303;82.255;2538.091
2469815;-19.298;61.216;2534.81
2469816;-19.151;62.332;2538.091
2469817;-25.729;65.621;2534.81
2469818;-26.68;65.473;2538.091
2469819;-13.688;61.216;2534.81
2469820;-13.836;62.332;2538.091
2469821;-7.323;65.621;2534.81
2469822;-6.372;65.473;2538.091
2469823;-19.298;53.244;2534.81
2469824;-19.151;52.128;2538.091
2469826;-26.68;48.987;2538.091
2469827;-13.688;53.244;2534.81
2469828;-13.836;52.128;2538.091
2469829;-7.323;48.839;2534.81
2469830;-6.372;48.987;2538.091
2469831;-13.688;27.653;2534.81
2469832;-13.836;28.769;2538.091
2469833;-7.323;32.058;2534.81
2469834;-6.372;31.91;2538.091
2469835;-13.688;19.681;2534.81
2469836;-13.836;18.565;2538.091
2469837;-7.323;15.276;2534.81
2469838;-6.372;15.424;2538.091
2469839;-15.984;6.886;2534.81
2469840;-14.869;7.033;2538.091
2469841;-11.613;0.435;2534.81
2469842;-11.76;-0.516;2538.091
2469843;-24.023;6.886;2534.81
2469844;-25.138;7.033;2538.091
2469845;-28.394;0.435;2534.81
2469846;-28.247;-0.516;2538.091
2469847;-49.547;6.886;2534.81
2469848;-48.432;7.033;2538.091
2469849;-45.176;0.435;2534.81
2469850;-45.323;-0.516;2538.091
2469851;-57.586;6.886;2534.81
2469852;-58.701;7.033;2538.091
2469853;-61.957;0.435;2534.81
2469854;-61.81;-0.516;2538.091
2469855;-49.547;12.496;2534.81
2469856;-48.432;12.348;2538.091
2469857;-57.586;12.496;2534.81
2469858;-58.701;12.348;2538.091
2469859;-61.957;19.012;2534.81
2469860;-61.81;19.963;2538.091
2469861;-78.739;0.504;2534.81
2469862;-78.591;-0.447;2538.091
2469865;-78.739;18.943;2534.81
2469866;-78.591;19.894;2538.091
2469869;-34.767;20.501;2534.81
2469870;-36.093;20.393;2538.091
2469871;-31.273;16.597;2534.81
2469872;-29.075;12.332;2534.81
2469873;-23.671;12.332;2534.81
2469874;-19.134;14.292;2534.81
2469875;-53.567;6.886;2534.81
2469876;-53.567;12.496;2534.81
2469877;-19.298;57.214;2534.81
2469878;-13.688;57.214;2534.81
2469879;-26.373;12.332;2534.81
2469880;-19.298;20.764;2534.81
2469881;-19.298;28.605;2534.81
2469882;-19.298;36.446;2534.81
2469883;-87.13;3.949;2540.026
2469884;-87.13;15.432;2540.026
2469885;-76.729;9.641;2537.287
2469886;-16.493;81.205;2537.287
2469887;-45.176;19.012;2534.81
2469888;-45.323;19.963;2538.091
2469889;-80.338;17.146;2534.81
2469890;-81.126;17.294;2538.091
2469891;-63.622;17.146;2534.81
2469892;-64.41;17.294;2538.091
2469893;-43.576;17.146;2534.81
2469894;-42.789;17.294;2538.091
2469895;-80.404;2.235;2534.81
2469896;-81.191;2.087;2538.091
2469897;-63.557;2.235;2534.81
2469898;-64.344;2.087;2538.091
2469899;-43.511;2.235;2534.81
2469900;-42.723;2.087;2538.091
2469901;-30.059;2.235;2534.81
2469902;-30.847;2.087;2538.091
2469903;-10.013;2.235;2534.81
2469904;-9.226;2.087;2538.091
2469905;-9.037;13.611;2534.81
2469906;-8.89;12.824;2538.091
2469907;-9.037;33.723;2534.81
2469908;-8.89;34.51;2538.091
2469909;-9.037;47.174;2534.81
2469910;-8.89;46.387;2538.091
2469911;-9.037;67.286;2534.81
2469912;-8.89;68.073;2538.091
2469915;-23.949;84.067;2534.81
2469913;-9.037;84.067;2534.81
2469917;-23.949;67.286;2534.81
2469918;-24.096;68.073;2538.091
2469919;-23.949;47.174;2534.81
2469920;-24.096;46.387;2538.091
2469914;-8.89;84.855;2538.091
2469916;-24.096;84.855;2538.091
2469923;-82.389;27.702;2547.572
2469926;-74.925;24.504;2543.996
2469927;-65.607;27.702;2547.572
2469929;-69.511;27.702;2550.886
2469930;-58.143;24.504;2543.996
2469931;-41.526;27.702;2547.572
2469933;-38.376;27.702;2550.886
2469934;-48.99;24.504;2543.996
2469935;-74.925;-5.122;2543.996
2469936;-82.389;-8.321;2547.572
2522942;-75.516;7.033;2584.022
2469939;-58.143;-5.122;2543.996
2469940;-65.607;-8.321;2547.572
2469942;-69.511;-8.321;2550.886
2469943;-48.99;-5.122;2543.996
2469944;-41.526;-8.321;2547.572
2469946;-37.622;-8.321;2550.886
2469947;-24.58;-5.122;2543.996
2469948;-32.044;-8.321;2547.572
2469950;-35.948;-8.321;2550.886
2469951;-15.427;-5.122;2543.996
2469952;-7.963;-8.321;2547.572
2469954;-4.059;-8.321;2550.886
2469955;-3.222;4.015;2549.213
2469957;1.519;11.626;2547.572
2469958;-1.68;19.074;2543.996
2469959;1.519;35.708;2547.572
2469960;-1.68;28.26;2543.996
2469962;1.519;39.612;2550.886
2469963;1.519;45.189;2547.572
2469964;-1.68;52.637;2543.996
2469966;1.519;41.285;2550.886
2469967;1.519;69.271;2547.572
2469968;-1.68;61.823;2543.996
2469970;1.519;73.175;2550.886
2469971;1.519;86.052;2547.572
2469972;-1.68;78.605;2543.996
2469975;-34.505;86.052;2547.572
2469976;-31.306;78.605;2543.996
2469979;-34.505;69.271;2547.572
2469980;-31.306;61.823;2543.996
2469982;-34.505;73.175;2550.886
2469983;-34.505;45.189;2547.572
2469984;-31.306;52.637;2543.996
2469986;-34.505;41.285;2550.886
2469987;-22.234;90.793;2549.213
2469988;-10.752;90.793;2549.213
2469989;-31.618;38.185;2549.902
2469992;-25.797;82.402;2543.996
2469993;-26.748;82.255;2547.277
2469996;-7.255;82.402;2543.996
2469997;-6.303;82.255;2547.277
2469998;-19.298;61.216;2543.996
2469999;-19.151;62.332;2547.277
2470000;-25.729;65.621;2543.996
2470001;-26.68;65.473;2547.277
2470002;-13.688;61.216;2543.996
2470003;-13.836;62.332;2547.277
2470004;-7.323;65.621;2543.996
2470005;-6.372;65.473;2547.277
2470006;-19.298;53.244;2543.996
2470007;-19.151;52.128;2547.277
2470008;-25.729;48.839;2543.996
2470009;-26.68;48.987;2547.277
2470010;-13.688;53.244;2543.996
2470011;-13.836;52.128;2547.277
2470012;-7.323;48.839;2543.996
2470013;-6.372;48.987;2547.277
2470014;-13.688;27.653;2543.996
2470015;-13.836;28.769;2547.277
2470016;-7.323;32.058;2543.996
2470017;-6.372;31.91;2547.277
2470018;-13.688;19.681;2543.996
2470019;-13.836;18.565;2547.277
2470020;-7.323;15.276;2543.996
2470021;-6.372;15.424;2547.277
2470022;-15.984;6.886;2543.996
2470023;-14.869;7.033;2547.277
2470024;-11.613;0.435;2543.996
2470025;-11.76;-0.516;2547.277
2470026;-24.023;6.886;2543.996
2470027;-25.138;7.033;2547.277
2470028;-28.394;0.435;2543.996
2470029;-28.247;-0.516;2547.277
2470030;-49.547;6.886;2543.996
2470031;-48.432;7.033;2547.277
2470032;-45.176;0.435;2543.996
2470033;-45.323;-0.516;2547.277
2470034;-57.586;6.886;2543.996
2470035;-58.701;7.033;2547.277
2470036;-61.957;0.435;2543.996
2470037;-61.81;-0.516;2547.277
2470038;-49.547;12.496;2543.996
2470039;-48.432;12.348;2547.277
2470044;-78.739;0.504;2543.996
2470040;-57.586;12.496;2543.996
2470041;-58.701;12.348;2547.277
2470042;-61.957;19.012;2543.996
2470043;-61.81;19.963;2547.277
2470045;-78.591;-0.447;2547.277
2470048;-78.739;18.943;2543.996
2470049;-78.591;19.894;2547.277
2470052;-34.767;20.501;2543.996
2470053;-36.093;20.393;2547.277
2470054;-31.273;16.597;2543.996
2470055;-29.075;12.332;2543.996
2470056;-23.671;12.332;2543.996
2470057;-19.134;14.292;2543.996
2470058;-53.567;6.886;2543.996
2470059;-53.567;12.496;2543.996
2470060;-19.298;57.214;2543.996
2470061;-13.688;57.214;2543.996
2470062;-26.373;12.332;2543.996
2470063;-19.298;20.764;2543.996
2470064;-19.298;28.605;2543.996
2470065;-19.298;36.446;2543.996
2470066;-87.13;3.949;2549.213
2470067;-87.13;15.432;2549.213
2470068;-76.729;9.641;2546.473
2470069;-16.493;81.205;2546.473
2470070;-45.176;19.012;2543.996
2470071;-45.323;19.963;2547.277
2470072;-80.338;17.146;2543.996
2470073;-81.126;17.294;2547.277
2470074;-63.622;17.146;2543.996
2470075;-64.41;17.294;2547.277
2470076;-43.576;17.146;2543.996
2470077;-42.789;17.294;2547.277
2470078;-80.404;2.235;2543.996
2470079;-81.191;2.087;2547.277
2470080;-63.557;2.235;2543.996
2470081;-64.344;2.087;2547.277
2470082;-43.511;2.235;2543.996
2470083;-42.723;2.087;2547.277
2470084;-30.059;2.235;2543.996
2470085;-30.847;2.087;2547.277
2470086;-10.013;2.235;2543.996
2470087;-9.226;2.087;2547.277
2470088;-9.037;13.611;2543.996
2470089;-8.89;12.824;2547.277
2470090;-9.037;33.723;2543.996
2470091;-8.89;34.51;2547.277
2470092;-9.037;47.174;2543.996
2470093;-8.89;46.387;2547.277
2470094;-9.037;67.286;2543.996
2470095;-8.89;68.073;2547.277
2470096;-9.037;84.067;2543.996
2470097;-8.89;84.855;2547.277
2470098;-23.949;84.067;2543.996
2470099;-24.096;84.855;2547.277
2470100;-23.949;67.286;2543.996
2470101;-24.096;68.073;2547.277
2470102;-23.949;47.174;2543.996
2470103;-24.096;46.387;2547.277
2470106;-82.389;27.702;2556.759
2470109;-74.925;24.504;2553.182
2470110;-65.607;27.702;2556.759
2470112;-69.511;27.702;2560.072
2470113;-58.143;24.504;2553.182
2470114;-41.526;27.702;2556.759
2470116;-38.376;27.702;2560.072
2470117;-48.99;24.504;2553.182
2470118;-74.925;-5.122;2553.182
2470119;-82.389;-8.321;2556.759
2470122;-58.143;-5.122;2553.182
2470123;-65.607;-8.321;2556.759
2470125;-69.511;-8.321;2560.072
2470126;-48.99;-5.122;2553.182
2470127;-41.526;-8.321;2556.759
2470129;-37.622;-8.321;2560.072
2470130;-24.58;-5.122;2553.182
2470131;-32.044;-8.321;2556.759
2470133;-35.948;-8.321;2560.072
2470134;-15.427;-5.122;2553.182
2470135;-7.963;-8.321;2556.759
2470137;-4.059;-8.321;2560.072
2470138;-3.222;4.015;2558.399
2470140;1.519;11.626;2556.759
2470141;-1.68;19.074;2553.182
2470142;1.519;35.708;2556.759
2470143;-1.68;28.26;2553.182
2470145;1.519;39.612;2560.072
2470146;1.519;45.189;2556.759
2470147;-1.68;52.637;2553.182
2470149;1.519;41.285;2560.072
2470150;1.519;69.271;2556.759
2470151;-1.68;61.823;2553.182
2470153;1.519;73.175;2560.072
2470154;1.519;86.052;2556.759
2470155;-1.68;78.605;2553.182
2470158;-34.505;86.052;2556.759
2470159;-31.306;78.605;2553.182
2470162;-34.505;69.271;2556.759
2470163;-31.306;61.823;2553.182
2470165;-34.505;73.175;2560.072
2470166;-34.505;45.189;2556.759
2470167;-31.306;52.637;2553.182
2470169;-34.505;41.285;2560.072
2470170;-22.234;90.793;2558.399
2470171;-10.752;90.793;2558.399
2470172;-31.618;38.185;2559.088
2470175;-25.797;82.402;2553.182
2470176;-26.748;82.255;2556.463
2470179;-7.255;82.402;2553.182
2470180;-6.303;82.255;2556.463
2470181;-19.298;61.216;2553.182
2470182;-19.151;62.332;2556.463
2470183;-25.729;65.621;2553.182
2470184;-26.68;65.473;2556.463
2470185;-13.688;61.216;2553.182
2470186;-13.836;62.332;2556.463
2470187;-7.323;65.621;2553.182
2470188;-6.372;65.473;2556.463
2470189;-19.298;53.244;2553.182
2470190;-19.151;52.128;2556.463
2470191;-25.729;48.839;2553.182
2470192;-26.68;48.987;2556.463
2470193;-13.688;53.244;2553.182
2470194;-13.836;52.128;2556.463
2470195;-7.323;48.839;2553.182
2470196;-6.372;48.987;2556.463
2470197;-13.688;27.653;2553.182
2470198;-13.836;28.769;2556.463
2470199;-7.323;32.058;2553.182
2470200;-6.372;31.91;2556.463
2470201;-13.688;19.681;2553.182
2470202;-13.836;18.565;2556.463
2470203;-7.323;15.276;2553.182
2470204;-6.372;15.424;2556.463
2470205;-15.984;6.886;2553.182
2470206;-14.869;7.033;2556.463
2470207;-11.613;0.435;2553.182
2470208;-11.76;-0.516;2556.463
2470209;-24.023;6.886;2553.182
2470210;-25.138;7.033;2556.463
2470211;-28.394;0.435;2553.182
2470212;-28.247;-0.516;2556.463
2470213;-49.547;6.886;2553.182
2470214;-48.432;7.033;2556.463
2470215;-45.176;0.435;2553.182
2470216;-45.323;-0.516;2556.463
2470217;-57.586;6.886;2553.182
2470218;-58.701;7.033;2556.463
2470219;-61.957;0.435;2553.182
2470220;-61.81;-0.516;2556.463
2470221;-49.547;12.496;2553.182
2470222;-48.432;12.348;2556.463
2470223;-57.586;12.496;2553.182
2470224;-58.701;12.348;2556.463
2470225;-61.957;19.012;2553.182
2470226;-61.81;19.963;2556.463
2470227;-78.739;0.504;2553.182
2470228;-78.591;-0.447;2556.463
2470231;-78.739;18.943;2553.182
2470232;-78.591;19.894;2556.463
2470235;-34.767;20.501;2553.182
2470236;-36.093;20.393;2556.463
2470237;-31.273;16.597;2553.182
2470238;-29.075;12.332;2553.182
2470239;-23.671;12.332;2553.182
2470240;-19.134;14.292;2553.182
2470241;-53.567;6.886;2553.182
2470242;-53.567;12.496;2553.182
2470243;-19.298;57.214;2553.182
2470244;-13.688;57.214;2553.182
2470245;-26.373;12.332;2553.182
2470246;-19.298;20.764;2553.182
2470247;-19.298;28.605;2553.182
2470248;-19.298;36.446;2553.182
2470249;-87.13;3.949;2558.399
2470250;-87.13;15.432;2558.399
2470251;-76.729;9.641;2555.659
2470252;-16.493;81.205;2555.659
2470253;-45.176;19.012;2553.182
2470254;-45.323;19.963;2556.463
2470255;-80.338;17.146;2553.182
2470256;-81.126;17.294;2556.463
2470257;-63.622;17.146;2553.182
2470258;-64.41;17.294;2556.463
2470259;-43.576;17.146;2553.182
2470260;-42.789;17.294;2556.463
2470261;-80.404;2.235;2553.182
2470262;-81.191;2.087;2556.463
2470263;-63.557;2.235;2553.182
2470264;-64.344;2.087;2556.463
2470265;-43.511;2.235;2553.182
2470266;-42.723;2.087;2556.463
2470267;-30.059;2.235;2553.182
2470268;-30.847;2.087;2556.463
2470269;-10.013;2.235;2553.182
2470270;-9.226;2.087;2556.463
2470271;-9.037;13.611;2553.182
2470272;-8.89;12.824;2556.463
2470273;-9.037;33.723;2553.182
2470274;-8.89;34.51;2556.463
2470275;-9.037;47.174;2553.182
2470276;-8.89;46.387;2556.463
2470277;-9.037;67.286;2553.182
2470278;-8.89;68.073;2556.463
2470279;-9.037;84.067;2553.182
2470280;-8.89;84.855;2556.463
2470281;-23.949;84.067;2553.182
2470282;-24.096;84.855;2556.463
2470283;-23.949;67.286;2553.182
2470284;-24.096;68.073;2556.463
2470285;-23.949;47.174;2553.182
2470286;-24.096;46.387;2556.463
2470289;-82.389;27.702;2565.945
2470292;-74.925;24.504;2562.369
2470293;-65.607;27.702;2565.945
2470295;-69.511;27.702;2569.259
2470296;-58.143;24.504;2562.369
2470297;-41.526;27.702;2565.945
2470299;-38.376;27.702;2569.259
2470300;-48.99;24.504;2562.369
2470301;-74.925;-5.122;2562.369
2470302;-82.389;-8.321;2565.945
2470305;-58.143;-5.122;2562.369
2470306;-65.607;-8.321;2565.945
2470308;-69.511;-8.321;2569.259
2470309;-48.99;-5.122;2562.369
2470310;-41.526;-8.321;2565.945
2470312;-37.622;-8.321;2569.259
2470313;-24.58;-5.122;2562.369
2470314;-32.044;-8.321;2565.945
2470316;-35.948;-8.321;2569.259
2470317;-15.427;-5.122;2562.369
2470318;-7.963;-8.321;2565.945
2470320;-4.059;-8.321;2569.259
2470321;-3.222;4.015;2567.585
2470323;1.519;11.626;2565.945
2470324;-1.68;19.074;2562.369
2470325;1.519;35.708;2565.945
2470326;-1.68;28.26;2562.369
2470328;1.519;39.612;2569.259
2470329;1.519;45.189;2565.945
2470330;-1.68;52.637;2562.369
2470332;1.519;41.285;2569.259
2470333;1.519;69.271;2565.945
2470334;-1.68;61.823;2562.369
2470336;1.519;73.175;2569.259
2470337;1.519;86.052;2565.945
2470338;-1.68;78.605;2562.369
2470341;-34.505;86.052;2565.945
2470342;-31.306;78.605;2562.369
2470345;-34.505;69.271;2565.945
2470346;-31.306;61.823;2562.369
2470348;-34.505;73.175;2569.259
2470349;-34.505;45.189;2565.945
2470350;-31.306;52.637;2562.369
2470352;-34.505;41.285;2569.259
2470353;-22.234;90.793;2567.585
2470354;-10.752;90.793;2567.585
2470355;-31.618;38.185;2568.274
2470358;-25.797;82.402;2562.369
2470359;-26.748;82.255;2565.65
2470362;-7.255;82.402;2562.369
2470363;-6.303;82.255;2565.65
2470364;-19.298;61.216;2562.369
2470365;-19.151;62.332;2565.65
2470366;-25.729;65.621;2562.369
2470367;-26.68;65.473;2565.65
2470368;-13.688;61.216;2562.369
2470369;-13.836;62.332;2565.65
2470370;-7.323;65.621;2562.369
2470371;-6.372;65.473;2565.65
2470372;-19.298;53.244;2562.369
2470373;-19.151;52.128;2565.65
2470374;-25.729;48.839;2562.369
2470375;-26.68;48.987;2565.65
2470376;-13.688;53.244;2562.369
2470377;-13.836;52.128;2565.65
2470378;-7.323;48.839;2562.369
2470379;-6.372;48.987;2565.65
2470380;-13.688;27.653;2562.369
2470381;-13.836;28.769;2565.65
2470382;-7.323;32.058;2562.369
2470383;-6.372;31.91;2565.65
2470384;-13.688;19.681;2562.369
2470385;-13.836;18.565;2565.65
2470386;-7.323;15.276;2562.369
2470387;-6.372;15.424;2565.65
2470388;-15.984;6.886;2562.369
2470389;-14.869;7.033;2565.65
2470390;-11.613;0.435;2562.369
2470391;-11.76;-0.516;2565.65
2470392;-24.023;6.886;2562.369
2470393;-25.138;7.033;2565.65
2470394;-28.394;0.435;2562.369
2470395;-28.247;-0.516;2565.65
2470397;-48.432;7.033;2565.65
2470396;-49.547;6.886;2562.369
2470398;-45.176;0.435;2562.369
2470399;-45.323;-0.516;2565.65
2470400;-57.586;6.886;2562.369
2470401;-58.701;7.033;2565.65
2470402;-61.957;0.435;2562.369
2470403;-61.81;-0.516;2565.65
2470404;-49.547;12.496;2562.369
2470405;-48.432;12.348;2565.65
2470406;-57.586;12.496;2562.369
2470407;-58.701;12.348;2565.65
2470408;-61.957;19.012;2562.369
2470409;-61.81;19.963;2565.65
2470410;-78.739;0.504;2562.369
2470411;-78.591;-0.447;2565.65
2470414;-78.739;18.943;2562.369
2470415;-78.591;19.894;2565.65
2523037;-74.4;12.496;2580.741
2470418;-34.767;20.501;2562.369
2470419;-36.093;20.393;2565.65
2470420;-31.273;16.597;2562.369
2470421;-29.075;12.332;2562.369
2470422;-23.671;12.332;2562.369
2470423;-19.134;14.292;2562.369
2470424;-53.567;6.886;2562.369
2470425;-53.567;12.496;2562.369
2470426;-19.298;57.214;2562.369
2470427;-13.688;57.214;2562.369
2470428;-26.373;12.332;2562.369
2470429;-19.298;20.764;2562.369
2470430;-19.298;28.605;2562.369
2470431;-19.298;36.446;2562.369
2470432;-87.13;3.949;2567.585
2470433;-87.13;15.432;2567.585
2470434;-76.729;9.641;2564.846
2470435;-16.493;81.205;2564.846
2470436;-45.176;19.012;2562.369
2470437;-45.323;19.963;2565.65
2470438;-80.338;17.146;2562.369
2470439;-81.126;17.294;2565.65
2470440;-63.622;17.146;2562.369
2470441;-64.41;17.294;2565.65
2470442;-43.576;17.146;2562.369
2470443;-42.789;17.294;2565.65
2470444;-80.404;2.235;2562.369
2470445;-81.191;2.087;2565.65
2470446;-63.557;2.235;2562.369
2470447;-64.344;2.087;2565.65
2470448;-43.511;2.235;2562.369
2470449;-42.723;2.087;2565.65
2470450;-30.059;2.235;2562.369
2470451;-30.847;2.087;2565.65
2470452;-10.013;2.235;2562.369
2470453;-9.226;2.087;2565.65
2470454;-9.037;13.611;2562.369
2470455;-8.89;12.824;2565.65
2470456;-9.037;33.723;2562.369
2470457;-8.89;34.51;2565.65
2470458;-9.037;47.174;2562.369
2470459;-8.89;46.387;2565.65
2470460;-9.037;67.286;2562.369
2470461;-8.89;68.073;2565.65
2470462;-9.037;84.067;2562.369
2470463;-8.89;84.855;2565.65
2470464;-23.949;84.067;2562.369
2470465;-24.096;84.855;2565.65
2470466;-23.949;67.286;2562.369
2470467;-24.096;68.073;2565.65
2470468;-23.949;47.174;2562.369
2470469;-24.096;46.387;2565.65
2470472;-82.389;27.702;2575.131
2470475;-74.925;24.504;2571.555
2470476;-65.607;27.702;2575.131
2470478;-69.511;27.702;2578.445
2470479;-58.143;24.504;2571.555
2470480;-41.526;27.702;2575.131
2470482;-38.376;27.702;2578.445
2470483;-48.99;24.504;2571.555
2470484;-74.925;-5.122;2571.555
2470485;-82.389;-8.321;2575.131
2470488;-58.143;-5.122;2571.555
2470489;-65.607;-8.321;2575.131
2470491;-69.511;-8.321;2578.445
2470492;-48.99;-5.122;2571.555
2470493;-41.526;-8.321;2575.131
2470495;-37.622;-8.321;2578.445
2470496;-24.58;-5.122;2571.555
2470497;-32.044;-8.321;2575.131
2470499;-35.948;-8.321;2578.445
2470500;-15.427;-5.122;2571.555
2470501;-7.963;-8.321;2575.131
2470503;-4.059;-8.321;2578.445
2470504;-3.222;4.015;2576.772
2470506;1.519;11.626;2575.131
2470507;-1.68;19.074;2571.555
2470508;1.519;35.708;2575.131
2470509;-1.68;28.26;2571.555
2470511;1.519;39.612;2578.445
2470512;1.519;45.189;2575.131
2470513;-1.68;52.637;2571.555
2470515;1.519;41.285;2578.445
2470516;1.519;69.271;2575.131
2470517;-1.68;61.823;2571.555
2470519;1.519;73.175;2578.445
2470520;1.519;86.052;2575.131
2470521;-1.68;78.605;2571.555
2470524;-34.505;86.052;2575.131
2470525;-31.306;78.605;2571.555
2470528;-34.505;69.271;2575.131
2470529;-31.306;61.823;2571.555
2470531;-34.505;73.175;2578.445
2470532;-34.505;45.189;2575.131
2470533;-31.306;52.637;2571.555
2470535;-34.505;41.285;2578.445
2470536;-22.234;90.793;2576.772
2470537;-10.752;90.793;2576.772
2470538;-31.618;38.185;2577.461
2470541;-25.797;82.402;2571.555
2470542;-26.748;82.255;2574.836
2470545;-7.255;82.402;2571.555
2470546;-6.303;82.255;2574.836
2470547;-19.298;61.216;2571.555
2470548;-19.151;62.332;2574.836
2470549;-25.729;65.621;2571.555
2470550;-26.68;65.473;2574.836
2470551;-13.688;61.216;2571.555
2470552;-13.836;62.332;2574.836
2470553;-7.323;65.621;2571.555
2470554;-6.372;65.473;2574.836
2470555;-19.298;53.244;2571.555
2470556;-19.151;52.128;2574.836
2470557;-25.729;48.839;2571.555
2470558;-26.68;48.987;2574.836
2470559;-13.688;53.244;2571.555
2470560;-13.836;52.128;2574.836
2470561;-7.323;48.839;2571.555
2470562;-6.372;48.987;2574.836
2470563;-13.688;27.653;2571.555
2470564;-13.836;28.769;2574.836
2470565;-7.323;32.058;2571.555
2470566;-6.372;31.91;2574.836
2470567;-13.688;19.681;2571.555
2470568;-13.836;18.565;2574.836
2470569;-7.323;15.276;2571.555
2470570;-6.372;15.424;2574.836
2470571;-15.984;6.886;2571.555
2470572;-14.869;7.033;2574.836
2470573;-11.613;0.435;2571.555
2470574;-11.76;-0.516;2574.836
2470575;-24.023;6.886;2571.555
2470576;-25.138;7.033;2574.836
2470577;-28.394;0.435;2571.555
2470578;-28.247;-0.516;2574.836
2470579;-49.547;6.886;2571.555
2470580;-48.432;7.033;2574.836
2470581;-45.176;0.435;2571.555
2470582;-45.323;-0.516;2574.836
2470583;-57.586;6.886;2571.555
2470584;-58.701;7.033;2574.836
2470585;-61.957;0.435;2571.555
2470586;-61.81;-0.516;2574.836
2470587;-49.547;12.496;2571.555
2470588;-48.432;12.348;2574.836
2470589;-57.586;12.496;2571.555
2470590;-58.701;12.348;2574.836
2470591;-61.957;19.012;2571.555
2470592;-61.81;19.963;2574.836
2470593;-78.739;0.504;2571.555
2470594;-78.591;-0.447;2574.836
2470597;-78.739;18.943;2571.555
2470598;-78.591;19.894;2574.836
2470601;-34.767;20.501;2571.555
2470602;-36.093;20.393;2574.836
2470603;-31.273;16.597;2571.555
2470604;-29.075;12.332;2571.555
2470605;-23.671;12.332;2571.555
2470606;-19.134;14.292;2571.555
2470607;-53.567;6.886;2571.555
2470608;-53.567;12.496;2571.555
2470609;-19.298;57.214;2571.555
2470610;-13.688;57.214;2571.555
2470611;-26.373;12.332;2571.555
2470612;-19.298;20.764;2571.555
2470613;-19.298;28.605;2571.555
2470614;-19.298;36.446;2571.555
2470615;-87.13;3.949;2576.772
2470616;-87.13;15.432;2576.772
2470617;-76.729;9.641;2574.032
2470618;-16.493;81.205;2574.032
2470619;-45.176;19.012;2571.555
2470620;-45.323;19.963;2574.836
2470621;-80.338;17.146;2571.555
2470622;-81.126;17.294;2574.836
2470623;-63.622;17.146;2571.555
2470624;-64.41;17.294;2574.836
2470625;-43.576;17.146;2571.555
2470626;-42.789;17.294;2574.836
2470627;-80.404;2.235;2571.555
2470628;-81.191;2.087;2574.836
2470629;-63.557;2.235;2571.555
2470630;-64.344;2.087;2574.836
2470631;-43.511;2.235;2571.555
2470632;-42.723;2.087;2574.836
2470633;-30.059;2.235;2571.555
2470634;-30.847;2.087;2574.836
2470635;-10.013;2.235;2571.555
2470636;-9.226;2.087;2574.836
2470637;-9.037;13.611;2571.555
2470638;-8.89;12.824;2574.836
2470639;-9.037;33.723;2571.555
2470640;-8.89;34.51;2574.836
2470641;-9.037;47.174;2571.555
2470642;-8.89;46.387;2574.836
2470643;-9.037;67.286;2571.555
2470644;-8.89;68.073;2574.836
2470645;-9.037;84.067;2571.555
2470646;-8.89;84.855;2574.836
2470647;-23.949;84.067;2571.555
2470648;-24.096;84.855;2574.836
2470649;-23.949;67.286;2571.555
2470650;-24.096;68.073;2574.836
2470651;-23.949;47.174;2571.555
2470652;-24.096;46.387;2574.836
2470655;-82.389;27.702;2584.318
2470658;-74.925;24.504;2580.741
2470659;-65.607;27.702;2584.318
2470661;-69.511;27.702;2587.631
2470662;-58.143;24.504;2580.741
2470663;-41.526;27.702;2584.318
2470665;-38.376;27.702;2587.631
2470666;-48.99;24.504;2580.741
2470667;-74.925;-5.122;2580.741
2470668;-82.389;-8.321;2584.318
2470671;-58.143;-5.122;2580.741
2470672;-65.607;-8.321;2584.318
2470674;-69.511;-8.321;2587.631
2470675;-48.99;-5.122;2580.741
2470676;-41.526;-8.321;2584.318
2470678;-37.622;-8.321;2587.631
2470679;-24.58;-5.122;2580.741
2470680;-32.044;-8.321;2584.318
