Element ID;Element Name;Category;Family;Type;Level;Altura;Comprimento;Contador;Área;Área Calculada
2469657;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469658;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469659;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469660;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;769,81 - PAV 13;;;1.0;3.831;
2469661;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469662;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469663;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469664;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;769,81 - PAV 13;;;1.0;3.831;
2469665;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469666;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469667;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469668;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;769,81 - PAV 13;;;1.0;3.831;
2469669;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469670;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469671;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469672;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;769,81 - PAV 13;;;1.0;3.831;
2469673;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469674;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;769,81 - PAV 13;;;1.0;3.831;
2469675;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469676;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469677;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469678;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469679;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469682;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469683;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469686;PCFX01;Portas;PORTA CORTA FOGO - 1FL;PCFX01;769,81 - PAV 13;2.1;;1.0;3.699;
2469687;MAÇANETA;Mobiliário;MAÇANETA;MAÇANETA;769,81 - PAV 13;;;1.0;0.0;
2469688;SHFX01;Portas;PORTA DE SHAFT SIMPLES;SHFX01;769,81 - PAV 13;;;1.0;2.448;
2469689;SHFX02;Portas;PORTA DE SHAFT DUPLA;SHFX02;769,81 - PAV 13;;;1.0;3.592;
2469690;SHFX02;Portas;PORTA DE SHAFT DUPLA;SHFX02;769,81 - PAV 13;;;1.0;3.592;
2469691;SHFX02;Portas;PORTA DE SHAFT DUPLA;SHFX02;769,81 - PAV 13;;;1.0;3.592;
2469692;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;769,81 - PAV 13;;;1.0;4.444;
2469693;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;769,81 - PAV 13;;;1.0;4.444;
2469694;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;769,81 - PAV 13;;;1.0;4.444;
2469695;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;769,81 - PAV 13;;;1.0;4.444;
2469696;SHFX04;Portas;PORTA DE SHAFT SIMPLES;SHFX04;769,81 - PAV 13;;;1.0;2.012;
2469697;TIPO;Portas;PORTA DE ELEVADOR;TIPO;769,81 - PAV 13;2.15;;1.0;5.396;
2469698;TIPO;Portas;PORTA DE ELEVADOR;TIPO;769,81 - PAV 13;2.15;;1.0;5.396;
2469699;TIPO;Portas;PORTA DE ELEVADOR;TIPO;769,81 - PAV 13;2.15;;1.0;5.396;
2469700;AL03;Janelas;JANELA MAXIM AR;AL03;769,81 - PAV 13;3.18;;1.0;1.261;
2469701;AL03;Janelas;JANELA MAXIM AR;AL03;769,81 - PAV 13;3.18;;1.0;1.261;
2469702;AL05;Janelas;JANELA MAXIM AR COM PAINEL FIXO;AL05;769,81 - PAV 13;1.52;;1.0;3.772;
2469703;AL05;Janelas;JANELA MAXIM AR COM PAINEL FIXO;AL05;769,81 - PAV 13;1.52;;1.0;3.772;
2469704;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;769,81 - PAV 13;;;1.0;2.926;
2469705;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469706;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469707;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469708;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469709;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469710;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469711;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469712;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469713;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469714;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469715;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469716;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469717;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469718;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469719;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469720;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469721;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469722;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469723;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469724;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469725;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469726;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469727;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469728;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469729;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469730;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469731;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469732;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469733;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469734;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469735;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469736;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;769,81 - PAV 13;;;1.0;2.681;
2469737;M1;Modelos genéricos;EB-Fechaduras;M1;769,81 - PAV 13;;;1.0;0.045;
2469740;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469743;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469744;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469746;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469747;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469748;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469750;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469751;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469752;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469753;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469756;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469757;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469759;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469760;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469761;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469763;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469764;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469765;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469767;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469768;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469769;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469771;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469772;AL03;Janelas;JANELA MAXIM AR;AL03;772,61 - PAV 14;3.18;;1.0;1.261;
2469774;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469775;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469776;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469777;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469779;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469780;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469781;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469783;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469784;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469785;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469787;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469788;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469789;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469792;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469793;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469796;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469797;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469799;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469800;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;772,61 - PAV 14;3.04;;1.0;4.55;
2469801;AL01;Portas;PORTA DE CORRER - X FLS;AL01;772,61 - PAV 14;;;1.0;9.483;
2469803;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;772,61 - PAV 14;4.41;;1.0;0.14;
2469804;AL03;Janelas;JANELA MAXIM AR;AL03;772,61 - PAV 14;3.18;;1.0;1.261;
2469805;AL03;Janelas;JANELA MAXIM AR;AL03;772,61 - PAV 14;3.18;;1.0;1.261;
2469806;ALX01;Janelas;VENEZIANA FIXA - 1 FOLHA;ALX01;772,61 - PAV 14;4.0;;1.0;0.446;
2469809;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469810;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469813;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469814;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469815;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469816;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469817;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469818;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469819;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469820;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469821;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469822;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469823;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469824;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469825;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469826;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469827;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469828;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469829;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469830;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469831;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469832;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469833;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469834;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469835;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469836;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469837;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469838;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469839;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469840;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469841;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469842;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469843;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469844;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469845;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469846;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469847;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469848;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469849;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469850;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469851;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469852;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469853;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469854;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469855;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469856;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469857;PMX01;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX01;772,61 - PAV 14;;;1.0;3.831;
2469858;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469859;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469860;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469861;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469862;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469865;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469866;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469869;PCFX01;Portas;PORTA CORTA FOGO - 1FL;PCFX01;772,61 - PAV 14;2.1;;1.0;3.699;
2469870;MAÇANETA;Mobiliário;MAÇANETA;MAÇANETA;772,61 - PAV 14;;;1.0;0.0;
2469871;SHFX01;Portas;PORTA DE SHAFT SIMPLES;SHFX01;772,61 - PAV 14;;;1.0;2.448;
2469872;SHFX02;Portas;PORTA DE SHAFT DUPLA;SHFX02;772,61 - PAV 14;;;1.0;3.592;
2469873;SHFX02;Portas;PORTA DE SHAFT DUPLA;SHFX02;772,61 - PAV 14;;;1.0;3.592;
2469874;SHFX02;Portas;PORTA DE SHAFT DUPLA;SHFX02;772,61 - PAV 14;;;1.0;3.592;
2469875;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;772,61 - PAV 14;;;1.0;4.444;
2469876;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;772,61 - PAV 14;;;1.0;4.444;
2469877;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;772,61 - PAV 14;;;1.0;4.444;
2469878;SHFX03;Portas;PORTA DE SHAFT DUPLA;SHFX03;772,61 - PAV 14;;;1.0;4.444;
2469879;SHFX04;Portas;PORTA DE SHAFT SIMPLES;SHFX04;772,61 - PAV 14;;;1.0;2.012;
2469880;TIPO;Portas;PORTA DE ELEVADOR;TIPO;772,61 - PAV 14;2.15;;1.0;5.396;
2469881;TIPO;Portas;PORTA DE ELEVADOR;TIPO;772,61 - PAV 14;2.15;;1.0;5.396;
2469882;TIPO;Portas;PORTA DE ELEVADOR;TIPO;772,61 - PAV 14;2.15;;1.0;5.396;
2469883;AL03;Janelas;JANELA MAXIM AR;AL03;772,61 - PAV 14;3.18;;1.0;1.261;
2469884;AL03;Janelas;JANELA MAXIM AR;AL03;772,61 - PAV 14;3.18;;1.0;1.261;
2469885;AL05;Janelas;JANELA MAXIM AR COM PAINEL FIXO;AL05;772,61 - PAV 14;1.52;;1.0;3.772;
2469886;AL05;Janelas;JANELA MAXIM AR COM PAINEL FIXO;AL05;772,61 - PAV 14;1.52;;1.0;3.772;
2469887;PMX02;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX02;772,61 - PAV 14;;;1.0;2.926;
2469888;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469889;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469890;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469891;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469892;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469893;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469894;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469895;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469896;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469897;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469898;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469899;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469900;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469901;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469902;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469903;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469904;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469905;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469906;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469907;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469908;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469909;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469910;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469911;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469912;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469913;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469914;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469915;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469916;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469917;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469918;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469919;PMX03;Portas;PORTA DE ABRIR - MADEIRA - 1 FL;PMX03;772,61 - PAV 14;;;1.0;2.681;
2469920;M1;Modelos genéricos;EB-Fechaduras;M1;772,61 - PAV 14;;;1.0;0.045;
2469923;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;775,41 - PAV 15;3.04;;1.0;4.55;
2469926;AL01;Portas;PORTA DE CORRER - X FLS;AL01;775,41 - PAV 15;;;1.0;9.483;
2469927;AL02;Janelas;JANELA DE CORRER 2FL COM VENEZIANA DE ENROLAR;AL02;775,41 - PAV 15;3.04;;1.0;4.55;
2469929;AL04;Janelas;VENEZIANA FIXA - 1 FOLHA;AL04;775,41 - PAV 15;4.41;;1.0;0.14;
2469930;AL01;Portas;PORTA DE CORRER - X FLS;AL01;775,41 - PAV 15;;;1.0;9.483;
